customer_id,recency_days,frequency,monetary,cluster,segment_name
17717,56,1,376.92,2,Occasional / Low-value
17718,279,1,299.83,1,Lost / Lapsed
17720,2,7,1572.97,0,Champions
17721,294,1,307.21,1,Lost / Lapsed
17722,1,2,2006.32,2,Occasional / Low-value
17723,10,1,102.0,2,Occasional / Low-value
17726,30,7,1092.06,0,Champions
17728,39,2,1362.75,2,Occasional / Low-value
17729,231,1,438.65,1,Lost / Lapsed
17730,17,7,2475.32,0,Champions
17731,256,2,468.88,1,Lost / Lapsed
17732,7,8,2166.42,0,Champions
17734,160,3,741.69,2,Occasional / Low-value
17735,2,8,4134.91,0,Champions
17738,30,9,2304.51,0,Champions
17739,9,11,4939.24,0,Champions
17740,24,6,426.9,2,Occasional / Low-value
17741,41,2,101.1,2,Occasional / Low-value
17742,63,9,1743.37,0,Champions
17743,83,1,229.2,2,Occasional / Low-value
17744,15,1,326.74,2,Occasional / Low-value
17745,112,2,600.34,2,Occasional / Low-value
17746,106,3,793.93,2,Occasional / Low-value
17748,162,1,358.15,1,Lost / Lapsed
17749,181,1,351.66,1,Lost / Lapsed
17751,56,1,157.86,2,Occasional / Low-value
17753,99,4,390.56,2,Occasional / Low-value
17754,9,8,2805.27,0,Champions
17756,10,3,733.7,2,Occasional / Low-value
17757,3,28,3817.16,0,Champions
17758,62,4,1555.83,0,Champions
17759,28,2,441.92,2,Occasional / Low-value
17760,8,5,631.34,2,Occasional / Low-value
17762,91,1,129.75,2,Occasional / Low-value
17763,288,3,71.15,1,Lost / Lapsed
17764,37,3,804.82,2,Occasional / Low-value
17765,83,1,158.92,2,Occasional / Low-value
17766,16,2,299.61,2,Occasional / Low-value
17767,45,1,141.85,2,Occasional / Low-value
17768,22,4,1236.33,0,Champions
17769,18,7,3105.1,0,Champions
17771,71,2,141.6,2,Occasional / Low-value
17772,27,1,202.0,2,Occasional / Low-value
17773,149,2,585.27,2,Occasional / Low-value
17774,32,5,2102.64,0,Champions
17776,21,2,338.56,2,Occasional / Low-value
17778,296,1,197.7,1,Lost / Lapsed
17780,302,3,352.91,1,Lost / Lapsed
17782,17,2,679.02,2,Occasional / Low-value
17783,147,1,96.44,1,Lost / Lapsed
17784,185,1,112.86,1,Lost / Lapsed
17785,80,2,271.44,2,Occasional / Low-value
17787,6,1,736.28,2,Occasional / Low-value
17789,296,1,171.25,1,Lost / Lapsed
17790,13,6,818.06,0,Champions
17792,102,2,370.05,2,Occasional / Low-value
17794,321,2,147.3,1,Lost / Lapsed
17796,4,4,664.09,2,Occasional / Low-value
17797,30,5,1205.44,0,Champions
17798,216,1,183.09,1,Lost / Lapsed
17799,24,10,3285.96,0,Champions
17801,86,3,798.33,2,Occasional / Low-value
17802,7,8,3768.08,0,Champions
17803,27,1,184.66,2,Occasional / Low-value
17804,11,3,385.23,2,Occasional / Low-value
17805,245,1,414.72,1,Lost / Lapsed
17807,30,3,437.87,2,Occasional / Low-value
17808,183,4,262.64,1,Lost / Lapsed
17809,6,11,5925.48,0,Champions
17810,303,2,374.81,1,Lost / Lapsed
17811,9,8,1772.07,0,Champions
17812,3,4,433.73,2,Occasional / Low-value
17814,10,2,1617.32,2,Occasional / Low-value
17815,28,1,591.96,2,Occasional / Low-value
17816,0,3,75.76,2,Occasional / Low-value
17817,13,3,420.17,2,Occasional / Low-value
17818,372,1,130.18,1,Lost / Lapsed
17819,6,6,2907.65,0,Champions
17820,9,1,183.56,2,Occasional / Low-value
17821,41,1,334.62,2,Occasional / Low-value
17822,55,5,2188.5,0,Champions
17823,56,2,494.25,2,Occasional / Low-value
17825,233,4,731.96,1,Lost / Lapsed
17826,9,1,134.59,2,Occasional / Low-value
17827,256,1,392.59,1,Lost / Lapsed
17829,44,4,3867.5,0,Champions
17833,358,1,342.36,1,Lost / Lapsed
17834,49,2,730.47,2,Occasional / Low-value
17838,0,10,3943.6,0,Champions
17840,78,1,185.72,2,Occasional / Low-value
17841,0,91,29892.5,0,Champions
17842,237,1,430.69,1,Lost / Lapsed
17843,46,1,120.75,2,Occasional / Low-value
17845,190,4,598.19,1,Lost / Lapsed
17847,150,2,129.69,1,Lost / Lapsed
17848,52,21,2749.7,0,Champions
17849,115,4,457.96,2,Occasional / Low-value
17850,7,155,51208.87,0,Champions
17851,57,6,1563.34,0,Champions
17852,23,3,548.87,2,Occasional / Low-value
17853,42,3,1608.19,2,Occasional / Low-value
17854,97,4,760.19,2,Occasional / Low-value
17855,7,1,208.97,2,Occasional / Low-value
17857,0,2,1803.2,2,Occasional / Low-value
17858,4,19,7641.99,0,Champions
17860,3,4,762.74,2,Occasional / Low-value
17861,20,10,3026.89,0,Champions
17862,20,3,948.19,2,Occasional / Low-value
17863,4,7,2585.2,0,Champions
17864,20,2,326.82,2,Occasional / Low-value
17865,10,26,15848.07,0,Champions
17866,119,2,805.3,2,Occasional / Low-value
17867,45,9,424.18,0,Champions
17868,21,1,234.65,2,Occasional / Low-value
17869,3,3,607.98,2,Occasional / Low-value
17870,1,2,1213.8,2,Occasional / Low-value
17871,32,4,963.09,2,Occasional / Low-value
17872,16,1,235.87,2,Occasional / Low-value
17873,8,14,4656.72,0,Champions
17875,323,1,167.1,1,Lost / Lapsed
17876,34,3,3424.02,0,Champions
17878,30,2,1032.88,2,Occasional / Low-value
17880,274,2,366.0,1,Lost / Lapsed
17882,14,2,313.46,2,Occasional / Low-value
17883,174,3,324.08,1,Lost / Lapsed
17884,3,18,2355.44,0,Champions
17886,72,3,708.77,2,Occasional / Low-value
17888,9,17,1094.39,0,Champions
17889,9,5,571.0,2,Occasional / Low-value
17894,1,11,1333.57,0,Champions
17897,2,8,2018.4,0,Champions
17898,87,2,147.12,2,Occasional / Low-value
17901,156,2,149.7,1,Lost / Lapsed
17902,181,1,216.4,1,Lost / Lapsed
17903,29,1,381.09,2,Occasional / Low-value
17905,8,10,1583.28,0,Champions
17907,275,1,291.76,1,Lost / Lapsed
17908,8,5,1168.26,0,Champions
17909,372,1,132.55,1,Lost / Lapsed
17910,361,1,261.7,1,Lost / Lapsed
17912,10,1,64.49,2,Occasional / Low-value
17913,35,12,3068.04,0,Champions
17915,186,1,242.13,1,Lost / Lapsed
17916,263,2,43.87,1,Lost / Lapsed
17918,135,3,396.39,2,Occasional / Low-value
17919,73,1,536.28,2,Occasional / Low-value
17920,3,39,20312.36,0,Champions
17921,14,6,1596.98,0,Champions
17922,178,1,170.4,1,Lost / Lapsed
17923,162,2,289.5,1,Lost / Lapsed
17924,8,2,574.2,2,Occasional / Low-value
17925,7,1,244.08,2,Occasional / Low-value
17926,79,3,638.2,2,Occasional / Low-value
17927,356,1,294.0,1,Lost / Lapsed
17928,206,1,128.7,1,Lost / Lapsed
17929,22,8,2239.1,0,Champions
17930,28,8,2534.74,0,Champions
17931,32,12,3028.93,0,Champions
17933,267,1,114.69,1,Lost / Lapsed
17934,41,1,344.9,2,Occasional / Low-value
17935,35,5,540.35,2,Occasional / Low-value
17938,55,1,144.29,2,Occasional / Low-value
17940,80,6,26286.75,0,Champions
17941,225,3,1128.72,1,Lost / Lapsed
17944,58,1,75.41,2,Occasional / Low-value
17945,331,3,360.35,1,Lost / Lapsed
17949,6,74,60117.6,0,Champions
17950,0,6,950.61,0,Champions
17951,8,2,627.54,2,Occasional / Low-value
17952,13,4,819.61,2,Occasional / Low-value
17953,175,1,160.82,1,Lost / Lapsed
17954,2,9,1633.33,0,Champions
17955,290,2,392.6,1,Lost / Lapsed
17958,363,1,465.42,1,Lost / Lapsed
17959,227,1,140.75,1,Lost / Lapsed
17960,157,2,61.3,1,Lost / Lapsed
17961,7,62,1699.1,0,Champions
17962,184,3,584.59,1,Lost / Lapsed
17963,106,4,651.51,2,Occasional / Low-value
17964,7,1,261.76,2,Occasional / Low-value
17965,0,17,4618.41,0,Champions
17966,226,5,875.99,1,Lost / Lapsed
17967,6,2,234.22,2,Occasional / Low-value
17968,8,4,610.69,2,Occasional / Low-value
17969,137,18,2141.74,0,Champions
17971,183,1,161.94,1,Lost / Lapsed
17974,16,3,1117.27,2,Occasional / Low-value
17975,1,12,2540.02,0,Champions
17976,7,1,353.19,2,Occasional / Low-value
17977,35,1,1277.49,2,Occasional / Low-value
17978,0,4,1160.84,0,Champions
17980,28,1,221.97,2,Occasional / Low-value
17981,45,1,239.12,2,Occasional / Low-value
17982,315,1,138.18,1,Lost / Lapsed
17983,30,1,171.71,2,Occasional / Low-value
17984,27,4,1038.59,2,Occasional / Low-value
17987,11,4,805.07,2,Occasional / Low-value
17988,122,7,288.42,2,Occasional / Low-value
17989,14,1,228.83,2,Occasional / Low-value
17990,15,3,896.77,2,Occasional / Low-value
17991,226,1,227.2,1,Lost / Lapsed
17992,24,1,254.13,2,Occasional / Low-value
17993,252,1,235.19,1,Lost / Lapsed
17994,23,7,1634.83,0,Champions
17995,17,2,419.38,2,Occasional / Low-value
17996,14,3,482.33,2,Occasional / Low-value
17998,15,3,639.24,2,Occasional / Low-value
17999,1,2,348.84,2,Occasional / Low-value
18000,199,1,124.25,1,Lost / Lapsed
18001,84,4,536.61,2,Occasional / Low-value
18002,10,4,249.92,2,Occasional / Low-value
18003,11,1,358.61,2,Occasional / Low-value
18006,16,3,553.18,2,Occasional / Low-value
18007,27,1,220.32,2,Occasional / Low-value
18008,50,14,17670.94,0,Champions
18009,177,7,1898.49,0,Champions
18011,8,2,424.24,2,Occasional / Low-value
18012,358,1,115.3,1,Lost / Lapsed
18016,45,2,476.9,2,Occasional / Low-value
18017,66,1,165.0,2,Occasional / Low-value
18018,34,2,175.85,2,Occasional / Low-value
18020,178,1,190.48,1,Lost / Lapsed
18021,144,2,227.06,2,Occasional / Low-value
18022,20,4,983.68,2,Occasional / Low-value
18025,14,6,1177.72,0,Champions
18026,135,2,2074.07,2,Occasional / Low-value
18028,218,1,192.05,1,Lost / Lapsed
18029,277,1,433.77,1,Lost / Lapsed
18031,13,1,462.1,2,Occasional / Low-value
18034,10,1,370.82,2,Occasional / Low-value
18035,20,2,546.34,2,Occasional / Low-value
18036,20,8,1158.02,0,Champions
18037,56,9,97.4,2,Occasional / Low-value
18038,191,1,149.41,1,Lost / Lapsed
18039,9,4,579.17,2,Occasional / Low-value
18041,0,20,4568.99,0,Champions
18042,176,1,116.1,1,Lost / Lapsed
18043,1,1,316.46,2,Occasional / Low-value
18044,22,8,1417.01,0,Champions
18046,284,1,189.63,1,Lost / Lapsed
18047,16,2,342.69,2,Occasional / Low-value
18048,128,1,229.44,2,Occasional / Low-value
18049,72,2,556.52,2,Occasional / Low-value
18050,28,1,337.66,2,Occasional / Low-value
18051,269,7,2282.28,0,Champions
18052,199,1,10877.18,2,Occasional / Low-value
18053,160,2,271.05,1,Lost / Lapsed
18054,27,1,176.5,2,Occasional / Low-value
18055,2,6,4411.38,0,Champions
18056,253,1,190.95,1,Lost / Lapsed
18057,28,3,1203.56,2,Occasional / Low-value
18058,176,2,603.9,1,Lost / Lapsed
18060,43,2,1185.46,2,Occasional / Low-value
18061,1,19,4369.56,0,Champions
18062,21,3,912.15,2,Occasional / Low-value
18063,25,2,186.6,2,Occasional / Low-value
18064,81,9,3681.03,0,Champions
18065,23,15,3473.8,0,Champions
18066,21,2,1122.4,2,Occasional / Low-value
18069,18,6,2503.89,0,Champions
18070,304,1,314.1,1,Lost / Lapsed
18071,0,5,975.63,0,Champions
18074,8,2,1019.44,2,Occasional / Low-value
18075,9,10,3171.54,0,Champions
18076,15,1,151.49,2,Occasional / Low-value
18077,1,8,1705.55,0,Champions
18078,60,2,508.47,2,Occasional / Low-value
18079,126,1,590.78,2,Occasional / Low-value
18083,32,1,470.73,2,Occasional / Low-value
18084,18,2,722.45,2,Occasional / Low-value
18085,8,3,955.8,2,Occasional / Low-value
18087,14,15,10705.8,0,Champions
18089,81,1,428.45,2,Occasional / Low-value
18090,56,1,349.4,2,Occasional / Low-value
18091,228,1,360.85,1,Lost / Lapsed
18092,0,8,7111.18,0,Champions
18093,79,4,2346.19,0,Champions
18094,81,6,3374.22,0,Champions
18095,62,3,1723.04,2,Occasional / Low-value
18096,77,3,894.13,2,Occasional / Low-value
18097,20,5,1965.52,0,Champions
18098,31,1,550.84,2,Occasional / Low-value
18100,185,1,451.56,1,Lost / Lapsed
18101,9,3,405.51,2,Occasional / Low-value
18102,0,89,349164.35,0,Champions
18103,184,1,105.8,1,Lost / Lapsed
18106,111,5,1030.76,0,Champions
18107,77,1,167.13,2,Occasional / Low-value
18108,231,2,577.81,1,Lost / Lapsed
18109,4,13,1840.99,0,Champions
18110,46,1,199.13,2,Occasional / Low-value
18111,224,1,405.85,1,Lost / Lapsed
18112,53,2,423.27,2,Occasional / Low-value
18113,3,1,76.32,2,Occasional / Low-value
18115,332,1,9.7,1,Lost / Lapsed
18116,11,5,736.27,2,Occasional / Low-value
18118,4,4,1079.4,2,Occasional / Low-value
18119,2,1,181.12,2,Occasional / Low-value
18123,148,1,95.15,1,Lost / Lapsed
18124,107,1,111.53,2,Occasional / Low-value
18127,38,1,212.8,2,Occasional / Low-value
18128,172,1,420.04,1,Lost / Lapsed
18131,266,1,222.96,1,Lost / Lapsed
18132,139,1,226.9,1,Lost / Lapsed
18134,233,2,445.0,1,Lost / Lapsed
18135,27,5,567.71,2,Occasional / Low-value
18136,44,2,847.03,2,Occasional / Low-value
18137,186,2,145.99,1,Lost / Lapsed
18140,108,1,536.41,2,Occasional / Low-value
18141,36,2,882.47,2,Occasional / Low-value
18144,8,8,2169.25,0,Champions
18145,17,7,2756.24,0,Champions
18148,281,1,114.1,1,Lost / Lapsed
18149,39,4,1012.63,2,Occasional / Low-value
18151,55,4,1226.09,2,Occasional / Low-value
18152,281,1,426.69,1,Lost / Lapsed
18153,294,1,246.22,1,Lost / Lapsed
18154,23,3,533.41,2,Occasional / Low-value
18156,4,1,206.23,2,Occasional / Low-value
18157,206,1,215.35,1,Lost / Lapsed
18160,21,1,365.82,2,Occasional / Low-value
18161,14,1,184.41,2,Occasional / Low-value
18162,367,1,379.16,1,Lost / Lapsed
18163,219,1,728.84,1,Lost / Lapsed
18166,258,1,175.5,1,Lost / Lapsed
18168,7,11,2600.33,0,Champions
18170,9,6,1897.69,0,Champions
18171,105,4,1206.0,2,Occasional / Low-value
18172,22,32,9918.16,0,Champions
18173,247,1,589.52,1,Lost / Lapsed
18174,238,1,58.5,1,Lost / Lapsed
18175,310,1,176.1,1,Lost / Lapsed
18177,195,3,875.45,1,Lost / Lapsed
18178,37,7,4512.93,0,Champions
18179,157,2,754.38,2,Occasional / Low-value
18181,35,4,823.14,2,Occasional / Low-value
18182,98,1,291.13,2,Occasional / Low-value
18186,357,1,329.58,1,Lost / Lapsed
18187,266,1,724.89,1,Lost / Lapsed
18188,65,3,1279.55,2,Occasional / Low-value
18189,260,1,313.49,1,Lost / Lapsed
18190,238,3,461.16,1,Lost / Lapsed
18191,112,1,321.6,2,Occasional / Low-value
18193,15,2,963.59,2,Occasional / Low-value
18194,73,5,3188.2,0,Champions
18195,22,1,101.16,2,Occasional / Low-value
18196,106,2,775.18,2,Occasional / Low-value
18197,210,1,230.1,1,Lost / Lapsed
18199,318,1,344.75,1,Lost / Lapsed
18201,357,1,447.53,1,Lost / Lapsed
18203,16,3,344.0,2,Occasional / Low-value
18206,188,1,314.66,1,Lost / Lapsed
18207,134,1,544.47,2,Occasional / Low-value
18208,200,1,360.08,1,Lost / Lapsed
18210,17,1,147.45,2,Occasional / Low-value
18212,312,1,298.3,1,Lost / Lapsed
18214,165,4,1780.34,0,Champions
18215,72,4,1948.15,0,Champions
18217,148,2,323.29,2,Occasional / Low-value
18218,231,2,479.92,1,Lost / Lapsed
18219,3,8,1493.12,0,Champions
18220,29,5,1616.48,0,Champions
18221,25,1,383.33,2,Occasional / Low-value
18223,22,12,7516.31,0,Champions
18225,0,15,7545.14,0,Champions
18226,13,15,6650.83,0,Champions
18227,119,1,295.0,2,Occasional / Low-value
18229,1,10,3526.81,0,Champions
18230,13,2,1480.86,2,Occasional / Low-value
18231,41,23,4797.7,0,Champions
18234,186,1,179.6,1,Lost / Lapsed
18236,23,6,913.11,0,Champions
18238,150,1,270.92,1,Lost / Lapsed
18239,7,2,588.75,2,Occasional / Low-value
18241,50,4,913.9,2,Occasional / Low-value
18242,80,4,1372.72,0,Champions
18243,49,1,515.78,2,Occasional / Low-value
18244,65,2,568.64,2,Occasional / Low-value
18245,14,13,3757.92,0,Champions
18246,244,1,162.72,1,Lost / Lapsed
18247,49,3,839.73,2,Occasional / Low-value
18251,80,8,21964.14,0,Champions
18252,183,5,1015.42,2,Occasional / Low-value
18253,277,1,317.88,1,Lost / Lapsed
18254,216,1,267.9,1,Lost / Lapsed
18255,91,1,199.85,2,Occasional / Low-value
18256,22,1,110.7,2,Occasional / Low-value
18257,81,4,2262.52,0,Champions
18258,99,6,2059.67,0,Champions
18259,1,5,1979.6,0,Champions
18260,9,17,7318.91,0,Champions
18262,28,2,428.06,2,Occasional / Low-value
18264,133,1,603.25,2,Occasional / Low-value
18266,69,1,251.1,2,Occasional / Low-value
18267,307,1,269.37,1,Lost / Lapsed
18268,226,5,1464.73,1,Lost / Lapsed
18269,1,1,168.6,2,Occasional / Low-value
18270,67,1,161.4,2,Occasional / Low-value
18271,244,2,680.85,1,Lost / Lapsed
18272,183,3,1307.4,1,Lost / Lapsed
18273,225,1,153.0,1,Lost / Lapsed
18275,213,2,741.85,1,Lost / Lapsed
18276,27,5,1320.66,0,Champions
18277,32,4,1069.67,2,Occasional / Low-value
18278,39,1,240.3,2,Occasional / Low-value
18279,154,1,231.34,1,Lost / Lapsed
18280,29,1,307.55,2,Occasional / Low-value
18281,212,1,120.32,1,Lost / Lapsed
18283,17,6,641.77,0,Champions
18284,66,1,461.68,2,Occasional / Low-value
18285,295,1,427.0,1,Lost / Lapsed
18286,111,2,1296.43,2,Occasional / Low-value
18287,17,4,2345.71,0,Champions
